상권_코드,면적당_점포수,월_평균_소득_금액,의료_총_매출_비율,면적당_외식_점포수,총_직장_인구_수,외식_총_점포수,남성_매출_비율,연령대_30_생활인구_비율,자동차_총_매출_비율,면적,화요일_매출_비율,남성_생활인구_비율,시간대_1_생활인구_비율,남성_직장_인구_수,여성_매출_비율,const
1000022,585.665046918779,2071941,0.0983193443446304,53.24227699261628,3604,16.0,0.6093628818637105,0.1229197376179245,0.0,0.3005130678806037,0.1451862303483038,0.478208222779088,0.2650926286640835,0.4550499445061043,0.3906371181362895,1.0
1000023,308.507676008265,2351087,0.0372534740529929,37.77645012346102,6240,12.0,0.576167057367421,0.1244867491905224,0.0042127430110332,0.3176582225376284,0.136372765712525,0.4717209888426936,0.2577758337848749,0.3762820512820513,0.423832942632579,1.0
1000024,76.3824929456697,2128052,0.0564558938156019,13.366936265492196,3092,7.0,0.4852388871435514,0.1273504343401173,0.0540423900130256,0.5236802107055043,0.1473580241721819,0.4759377238798447,0.290869065161663,0.3441138421733505,0.5147611128564487,1.0
1000025,206.18179229543168,3995302,0.0634334804858266,35.857703007901165,4396,12.0,0.5736274097408701,0.1239292632199895,0.0,0.3346561266725821,0.1277154745778102,0.4523354094924249,0.2765906956682173,0.4585987261146497,0.4263725902591299,1.0
1000026,27.783395849164013,4677231,0.0758994604774254,4.041221214423857,55572,16.0,0.5286405056442675,0.1211226873027669,0.1717906532014961,3.959199249695384,0.1940229625409644,0.479439817192348,0.2342456471514535,0.4803138271071763,0.4713594943557325,1.0
1000027,148.07397632582715,4298687,0.0,14.534868841798986,17652,16.0,0.3467912521898732,0.1593753206098656,0.0002241780481871,1.1008011268727538,0.1433315057460873,0.4412500352697817,0.2617171391983306,0.4498073872648991,0.6532087478101267,1.0
1000028,1038.5383289262782,3802092,0.2417579579027051,36.01867036738537,9284,24.0,0.5337946062366323,0.1956332164769584,0.0158500700102581,0.6663210983415928,0.1510254754295574,0.4644505569088142,0.2289205987301102,0.5626884963377854,0.4662053937633677,1.0
1000029,278.55488600177847,3993657,0.0150589675137978,10.713649461606863,13252,4.0,0.31156379402349,0.2174507577864819,0.0130906281495837,0.3733555045210587,0.1407560963786928,0.4690275479842153,0.2474737016577874,0.5949290673105946,0.6884362059765099,1.0
1000030,317.36465889412125,2922236,0.0673321131518962,26.44705490784344,22296,28.0,0.6641806157249837,0.1802866679243535,0.0042842459764061,1.058719017961278,0.1418574935213132,0.4877658868107024,0.2245540031471001,0.5197344815213492,0.3358193842750163,1.0
1000031,555.6107042406248,3408215,0.0310561063415646,31.32523258329932,9768,19.0,0.5507696147759702,0.1549593006580477,0.0004640631003458,0.6065397902306279,0.1373214687303273,0.4645668267225459,0.2524981587692798,0.4856674856674857,0.4492303852240298,1.0
1000032,1313.996016178584,3191787,0.0751006410677673,47.90610475651087,9092,28.0,0.6794718140478986,0.1672827280210008,0.0392762291699549,0.5844766578771894,0.1283172841561212,0.4775603633213741,0.2197152853397272,0.4901011878574571,0.3205281859521015,1.0
1000033,1235.4367053805067,2803278,0.021069840701747,62.32833828946701,10472,28.0,0.634932287265808,0.1969361718463307,0.0044732224214806,0.449233860045516,0.1553295730380675,0.4898706929754355,0.2267559138283178,0.5236822001527884,0.365067712734192,1.0
1000034,871.4131637375012,3398020,0.0587303835616059,31.735836008649517,27344,24.0,0.4132879172020672,0.1726076982948382,0.0004032818787793,0.7562428792945258,0.1265612531999899,0.4653417438923837,0.2518510424424106,0.5446167349327092,0.5867120827979329,1.0
1000035,354.7087852701641,2740578,0.0084960214622573,18.668883435271795,20112,17.0,0.5591554348260643,0.1733381629215208,0.0075452295954271,0.910606146261607,0.1497360051096452,0.4683555901941837,0.2496329079830553,0.6563245823389021,0.4408445651739356,1.0
1000036,229.80717847550213,2772484,0.0043715041143083,19.983232910913227,31248,16.0,0.5994933318280311,0.1795616260210925,0.0329248327908156,0.8006712463058013,0.152972806194434,0.4716699802841363,0.2214202732094243,0.5487711213517665,0.4005066681719688,1.0
1000037,113.43908546723542,2785005,0.0,4.583397392615572,51268,4.0,0.2829803937557373,0.1794455724064604,0.1703945255064159,0.8727150751633497,0.2721553456467637,0.4809886480332873,0.2252688542832473,0.5268783646719201,0.7170196062442626,1.0
1000038,780.641909571029,2793587,0.1147110884225984,60.98764918523664,18632,20.0,0.5671908169622272,0.1698722090080012,0.0,0.3279352502873881,0.1847464951740126,0.4708985050614105,0.2291844482021724,0.5388578789179905,0.4328091830377727,1.0
1000039,495.0573728680141,3490940,0.0730721053912447,20.206423382367923,285980,22.0,0.4557224849212503,0.2637506520358947,0.0227277911523194,1.088762696083917,0.1610382771824629,0.5514806160663822,0.0711902500078952,0.4832226029792293,0.5442775150787498,1.0
1000040,653.924452720281,3291749,0.0891576208925063,45.62263623629868,121716,24.0,0.5919999668194914,0.2343980016737356,0.0123231304574601,0.5260546513729277,0.1889508904100722,0.5618938811010645,0.0952218438306131,0.5402412172598507,0.4080000331805086,1.0
1000041,320.60815587693014,2609870,0.0576411461122703,20.19578934657828,45012,16.0,0.559767319817371,0.1855326139576951,0.3109008137770473,0.7922443498209116,0.1391853319338115,0.4897012500809927,0.2337481206030725,0.549009153114725,0.4402326801826289,1.0
1000042,654.9833788409621,3134006,0.0839361542514815,38.26869179744948,34540,26.0,0.5629105907920194,0.1739688633067616,0.1811213319687039,0.6794065534723307,0.1584129922226548,0.4716407958357127,0.2210355379396186,0.5441806601042269,0.4370894092079805,1.0
1000043,420.1585230169262,3784783,0.1714614419253274,37.34742426817122,14560,16.0,0.6438901939494839,0.1664383188101771,0.0067695458215354,0.4284097314211775,0.1518718303597472,0.4593608986875362,0.2669869983877722,0.5384615384615384,0.3561098060505162,1.0
1000044,502.8169315045007,4349662,0.0081654213635322,10.448144031262352,105688,8.0,0.5838628628845335,0.2113429970953984,0.0262850985710601,0.7656862286797395,0.1804323578289535,0.4743158092944646,0.1370808427905546,0.4924305502989932,0.4161371371154665,1.0
1000045,233.2850256760664,4208241,0.0,17.450454676556145,87220,19.0,0.5538784569092416,0.2183603068740435,0.0618724746321872,1.088796845249287,0.1200188791390811,0.5003230622864573,0.1545073548454618,0.4781472139417564,0.4461215430907583,1.0
1000046,363.93563446101257,3302581,0.0394260857352825,36.818391034966254,29432,26.0,0.6767130812617176,0.1805119744648788,0.1154406209390746,0.7061688267504118,0.2035550026604222,0.5467075047620287,0.2005407396780718,0.615792334873607,0.3232869187382824,1.0
1000047,593.3512522559049,2695754,0.1948565500437491,40.05746850672776,184520,32.0,0.6026175306497539,0.2031113916321492,0.0815644769062853,0.7988522788110166,0.2003973197644911,0.5219792347458793,0.1851455116777406,0.4976587903750271,0.3973824693502461,1.0
1000048,547.5986864215014,4117238,0.2474242239149914,21.95884456828076,161408,16.0,0.5134733603674762,0.2191662522164079,0.0393173659537356,0.728635787290547,0.1782094327796913,0.4841529537689746,0.1203585174934048,0.551868556701031,0.4865266396325238,1.0
1000049,374.3001277815451,3699241,0.112210861591559,12.009629768391822,9360,12.0,0.3262466069125975,0.1747288076352186,0.0012110914631775,0.999198162759591,0.1745363534851271,0.461313808446104,0.2360748876786088,0.5393162393162393,0.6737533930874025,1.0
1000050,163.3619699508581,3057347,0.0,36.30265998907958,8256,12.0,0.5002845809327952,0.1425679646200021,0.5222291695743598,0.3305542900605573,0.4015668285697255,0.4595527984192314,0.3051577490904493,0.5450581395348837,0.4997154190672049,1.0
1000051,698.9731054141482,3338215,0.100441207965989,39.02895512464787,24692,22.0,0.8704563030273708,0.2199351033338205,0.1174295882383187,0.563684063017777,0.2620088404159275,0.5152447095278687,0.2260856721288114,0.5802689130082618,0.1295436969726291,1.0
1000052,2503.25628064942,2784504,0.0,117.20932417756482,11472,28.0,0.4808181230956105,0.228289376239006,0.0,0.2388888443515103,0.1176164495191594,0.5100696475508918,0.207416854373808,0.5219665271966527,0.5191818769043894,1.0
1000053,753.1668877250748,2999796,0.0,65.58475707718348,9540,31.0,0.5163716408766508,0.2344040189705789,0.0,0.4726708061679274,0.1073776190086365,0.4992911514387773,0.2191125030693606,0.5253668763102726,0.4836283591233493,1.0
1000054,535.9658127026089,2994073,0.0489585731463729,47.490641631876734,39972,28.0,0.5369080720382797,0.2391696875793729,0.0003242793017525,0.5895898441853394,0.1364930714331653,0.489050391100505,0.2544155320667596,0.4027819473631542,0.4630919279617203,1.0
1000055,310.87141640829464,3670836,0.1474540621086414,29.748460900315276,23136,20.0,0.5356024260992098,0.2355467327446596,0.0516846574849052,0.6723036888200169,0.1829771379139738,0.4891718826009545,0.2569774730093884,0.6981327800829875,0.4643975739007901,1.0
1000056,208.71513539049744,2926778,0.1722192680444556,14.332369812223,32628,16.0,0.412412294595361,0.1777708330033162,0.1933273789231473,1.1163541137736206,0.1724496857208222,0.483336137341025,0.2522252259092495,0.5752114748069143,0.587587705404639,1.0
1000057,315.28337657918894,3556916,0.1377962372891084,21.427025592760412,18008,28.0,0.3321391123518848,0.2071171420742784,0.0177653077707086,1.3067609350996623,0.1551086756741925,0.4577415911929265,0.2413178595059742,0.6439360284318081,0.6678608876481151,1.0
1000058,309.15586977970673,4801792,0.0599558514173869,16.379118928726186,22548,16.0,0.619203564501221,0.241348357474034,0.0158354707537488,0.9768535212195526,0.1494670501509909,0.4889410884438102,0.2279998892364474,0.6615220862160723,0.3807964354987789,1.0
1000059,73.85532714242314,2927716,0.0,7.385532714242314,22568,8.0,0.6333737808791157,0.1455264560355578,0.1960378233653087,1.083198776517873,0.1581509536281187,0.4652770676484937,0.3022744877375326,0.5836582772066643,0.3666262191208843,1.0
1000060,586.8685126440573,2842617,0.029701494668464,45.14373174185056,8448,28.0,0.429810116684138,0.2199259432768554,0.0025810428012685,0.6202411479873863,0.1445914904440865,0.4715932523286402,0.2925288339115268,0.6761363636363636,0.570189883315862,1.0
1000061,378.0263636552991,2732310,0.034210075685032,32.36922991543845,10252,28.0,0.5008135586134869,0.2003850788962828,0.0015347927862849,0.8650190342231604,0.1159363155775753,0.4656719502415472,0.2943910518402581,0.647288333983613,0.4991864413865132,1.0
1000062,364.2521511971368,2905142,0.0204388091834553,24.364692387768343,19560,20.0,0.6332343612847834,0.231889462560823,0.0171019870446572,0.8208599428097223,0.1280218866955945,0.5031513835294823,0.2778087993293582,0.5359918200408998,0.3667656387152166,1.0
1000063,322.3882644047445,3091420,0.0087753899121059,23.880612178129223,23500,16.0,0.6586050442980147,0.2408763035398394,0.0,0.669999574577632,0.1261799617859094,0.5101638662310253,0.2501752228126856,0.5797446808510638,0.3413949557019852,1.0
1000064,381.0042519387218,2562036,0.0671625535198222,34.90115284934856,11520,24.0,0.5362887938741906,0.2210934040870121,0.0169742440397514,0.6876563677880906,0.1565892413067535,0.5050638840432506,0.277633981916811,0.6354166666666666,0.4637112061258094,1.0
1000065,369.30092830545806,3763700,0.0405580372546946,25.122512129623,32048,20.0,0.4232582993428591,0.161714879693746,0.1056587972309553,0.796098729968058,0.0973140619313825,0.4713341952029109,0.2737663873367747,0.7250374438342486,0.5767417006571409,1.0
1000066,560.9760569429257,3093138,0.0,29.04730391937479,27316,16.0,0.8362423732840667,0.1668128286155537,0.0702295388828853,0.5508256478608284,0.3327544693263762,0.4799380509801778,0.2708227391557546,0.7244106018450724,0.1637576267159333,1.0
1000067,499.55071642787897,3699785,0.080789576832551,27.372641996048163,22536,20.0,0.6843844928298927,0.2049594980427635,0.0652901253832818,0.7306565439641316,0.1928149088343597,0.4860294245421471,0.2351272883247669,0.7055378061767839,0.3156155071701074,1.0
1000068,611.1228464106587,3994272,0.0722468736759571,39.33664298735274,35584,28.0,0.4313215809638576,0.2221532410853247,0.0650708221366653,0.7118045128813452,0.1869597307059448,0.466245447328378,0.2281014117705384,0.6903102517985612,0.5686784190361424,1.0
1000069,364.0887650273958,3679729,0.1545969315743858,34.76224389708804,12928,19.0,0.5156318210606284,0.1830669650196209,0.0381142365084708,0.5465700101595452,0.1593601159407141,0.4887472838609166,0.2683317986952311,0.6732673267326733,0.4843681789393716,1.0
1000070,479.63078698996736,3339633,0.0,17.269848304057746,71488,22.0,0.6934494766298576,0.2413044480676277,0.017267755187383,1.2738965399499689,0.1007153161806385,0.4998418670563935,0.2171891301684921,0.4872985675917636,0.3065505233701424,1.0
1000071,1087.6440791947698,3769228,0.0,30.450227938961184,51720,32.0,0.4036495012006125,0.269417314079737,0.0060246772263042,1.0508952532028792,0.1112397538579479,0.4865008696666977,0.2082360864715463,0.6461716937354989,0.5963504987993874,1.0
1000072,362.0765802922187,2779309,0.0825193937625771,39.14341408564527,16460,32.0,0.5000008132320964,0.2055827206339398,0.0,0.8175066163105862,0.1538530361914335,0.4974510534511723,0.2953652413998229,0.7171324422843256,0.4999991867679035,1.0
1000073,1712.415183340414,2800489,0.050085867109324,39.74658065780458,29380,36.0,0.3194020583374272,0.1761530431942463,0.0008766778306124,0.9057382900415886,0.1459486158089459,0.4316019888755108,0.23892745733103,0.5639210347174949,0.6805979416625728,1.0
1000074,75.00737270376375,2636823,0.4598166099793643,4.478052101717239,25920,4.0,0.5597644615675381,0.1707466116783751,0.0208653353141922,0.8932455248714244,0.1425881054097918,0.4456126934502374,0.2689978824324139,0.4898148148148148,0.4402355384324619,1.0
1000075,233.79148598920824,2571065,0.0626130210113943,18.568276865568887,27188,22.0,0.6215525270332711,0.1712056485675553,0.02558957909457,1.1848164565444708,0.1849286663719586,0.4710334675942317,0.2678136574320857,0.5164042960129469,0.3784474729667288,1.0
1000076,166.8961989704946,3429474,0.0044137033081414,5.088298749100445,18884,5.0,0.7210830276517359,0.1943447489232462,0.2737930933741383,0.9826467050276764,0.1762452507936979,0.4970200468553338,0.2399672288051552,0.53950434230036,0.2789169723482641,1.0
1000077,680.589895113732,3257739,0.0255274449276618,32.60310874796321,144208,32.0,0.5524945288841101,0.1899716283678744,0.1536466761770376,0.9815014956817304,0.1642192450867183,0.496797934943256,0.2622166891660114,0.5941972706091202,0.4475054711158898,1.0
1000078,517.8210109755603,4218138,0.214748662968708,47.798862551590176,33108,24.0,0.6822792004908034,0.2082272170489919,0.0050556516091337,0.5021039982718494,0.1810319469760632,0.5097321517658057,0.1972418375672522,0.5469372961217832,0.3177207995091966,1.0
1000079,1299.5929020900946,4426799,0.1776525179449981,33.93931409158028,108508,24.0,0.7300182048143238,0.2476711662410312,0.0059934168554652,0.7071445208126337,0.1315512741688737,0.5360969566733886,0.1937885293594888,0.3823496885022302,0.2699817951856762,1.0
1000080,808.293338347634,4101786,0.0087908413934021,42.26370396588936,103336,24.0,0.6546084717425786,0.2500528336667781,0.0,0.5678631484682501,0.1150838906258489,0.5429087927891463,0.2019773221515727,0.3840675079352791,0.3453915282574213,1.0
1000081,750.0937427125673,4550076,0.0506962889673048,33.58628698712988,63728,24.0,0.6194997865265657,0.2452850244308272,0.0023341407940426,0.7145773514409823,0.1709692982038493,0.5311484909105887,0.2064167827511933,0.4851242781822746,0.3805002134734343,1.0
1000082,303.53123853530394,3739131,0.0928281141836235,22.831995819027288,37200,17.0,0.5542548539231964,0.1974370104045828,0.009249956297936,0.7445691622732722,0.1577376501253891,0.5037515909050169,0.2216530815542085,0.5641935483870968,0.4457451460768036,1.0
1000083,1344.3391940261583,2712107,0.0,222.5113148732952,15808,24.0,0.5962786036588671,0.1758705783803539,0.0230680665506053,0.1078596835116737,0.1627761829132157,0.4825839044474128,0.1956643843665134,0.4592611336032389,0.4037213963411328,1.0
1000084,786.8169717129058,5447722,0.047739076468358,41.08704813122224,75452,20.0,0.4955792847548784,0.2513591012551904,0.0751140088763739,0.486771401443218,0.1291738770889676,0.4653493587462981,0.2065400434945116,0.7560303239145417,0.5044207152451216,1.0
