상권_코드,i2_ind1
1000001,0.18343262829137572
1000002,0.3245756736917467
1000003,0.4686331385813166
1000004,0.3101775662280635
1000005,0.20476942009605814
1000006,0.3395203048360629
1000007,0.34197068643999096
1000008,0.4369826002945184
1000009,0.4378641894196589
1000010,0.36633230387778326
1000011,0.4536751394924635
1000012,0.23613958616148348
1000013,0.43692148123087604
1000014,0.26914165763743136
1000015,0.272015263777719
1000016,0.44192080737107364
1000017,0.4945159903049729
1000018,0.3865158330036792
1000019,0.314557857170873
1000020,0.3015044395461248
1000021,0.2771892466056731
1000022,0.2840376445372295
1000023,0.23561034330241323
1000024,0.26031306726875925
1000025,0.16490910675428316
1000026,0.1897769849234951
1000027,0.1545959481664721
1000028,0.5788258525098448
1000029,0.3300928772864795
1000030,0.2987557590275709
1000031,0.33423002112930217
1000032,0.5332286807065107
1000033,0.39596037893746816
1000034,0.3034587771496912
1000035,0.21663927869101055
1000036,0.22314314653443587
1000037,0.2321466985151325
1000038,0.29971611532700665
1000039,0.6820490321592598
1000040,0.5373375164082196
1000041,0.3351564684232241
1000042,0.4387972208623637
1000043,0.2414233147532842
1000044,0.42471248992939387
1000045,0.6012594508741942
1000046,0.4516866172894901
1000047,0.4997279323331272
1000048,0.47720726544475717
1000049,0.30726008829500007
1000050,0.45727889834247415
1000051,0.4060251207165481
1000052,0.3356725300872588
1000053,0.41336758643617866
1000054,0.5878445757536982
1000055,0.4958293540966675
1000056,0.42731807171674774
1000057,0.3603477752437998
1000058,0.30220534360138934
1000059,0.4491578053740146
1000060,0.23277720759413445
1000061,0.39133910477783806
1000062,0.4347593727225521
1000063,0.3999935645292633
1000064,0.5236052370092066
1000065,0.36690623649164555
1000066,0.2606092777841185
1000067,0.3776764913644588
1000068,0.4182373743269381
1000069,0.44016918609086836
1000070,0.4073592649357941
1000071,0.4328838649034347
1000072,0.5426734575433442
1000073,0.49911830516964645
1000074,0.2654898684758845
1000075,0.2778592632390253
1000076,0.24132237884176974
1000077,0.5731128660709407
1000078,0.6558074665901772
1000079,0.5764100718416454
1000080,0.46865678523598486
1000081,0.620043685219281
1000082,0.45660251630331383
1000083,0.4782178449162043
1000084,0.8488813481361431
1000085,0.326680109750247
1000086,0.26571553456823394
1000087,0.31232998003543516
1000088,0.3402623839035125
1000089,0.19715330040619714
1000090,0.25822268782219476
1000091,0.48338208185854953
1000092,0.22467400696145606
