상권_코드,i3_ind1
1000001,0.36316082104264014
1000002,0.32257061838577894
1000003,0.6227981886492311
1000004,0.4159936451913777
1000005,0.5709733295940383
1000006,0.41396684656163507
1000007,0.5922141121886025
1000008,0.33994765669407034
1000009,0.36785289604970073
1000010,0.36970007108643504
1000011,0.3326478583914383
1000012,0.3189424775896669
1000013,0.408278378959284
1000014,0.44252811721018803
1000015,0.4981673489222108
1000016,0.7439706886825127
1000017,0.49188652339285854
1000018,0.38516539497942814
1000019,0.37609211297663137
1000020,0.3480244406277298
1000021,0.3987781646881282
1000022,0.46584535920763337
1000023,0.3530002110070125
1000024,0.2748338516886084
1000025,0.4031906319694095
1000026,0.33966503432361206
1000027,0.3125558943139498
1000028,0.5710967553809125
1000029,0.3845937141797767
1000030,0.3204137004485419
1000031,0.3290950085540221
1000032,0.342773010523356
1000033,0.41716518516954026
1000034,0.3298652231660454
1000035,0.3595697340627708
1000036,0.35069090649559465
1000037,0.19551604068199227
1000038,0.3940526362881803
1000039,0.8878641394947672
1000040,0.6515005298997869
1000041,0.34162709572154415
1000042,0.3551488289567363
1000043,0.3551577937037508
1000044,0.37475356492207584
1000045,0.40880391380050873
1000046,0.41208564722829477
1000047,0.5831777574636203
1000048,0.7261766215510727
1000049,0.35157688574941337
1000050,0.3344937655832013
1000051,0.3306128508978538
1000052,0.42192392577004745
1000053,0.3696087989839124
1000054,0.33898425401401133
1000055,0.3332813979020127
1000056,0.29623763347295434
1000057,0.3670562233907636
1000058,0.3842838266353704
1000059,0.30169271881341436
1000060,0.4648568075628362
1000061,0.31010109772743466
1000062,0.2946869588683611
1000063,0.38131746304168845
1000064,0.34569115629058333
1000065,0.3121980802822185
1000066,0.2972707628393713
1000067,0.42026670013207323
1000068,0.3657580237555267
1000069,0.25813443454837093
1000070,0.3810635989083998
1000071,0.7283534898970087
1000072,0.37825347656293173
1000073,0.4655212511001058
1000074,0.305816767061867
1000075,0.26983381543932466
1000076,0.3710572005097592
1000077,0.4340807128164167
1000078,0.45878289143311723
1000079,0.36739301934652036
1000080,0.4838396523401981
1000081,0.3718748669711399
1000082,0.32903883387974886
1000083,0.49200642491646884
1000084,0.4144152587843738
1000085,0.39441239673830086
1000086,0.36558232091001486
1000087,0.3442135622584104
1000088,0.29780730108851394
1000089,0.3719974051759829
1000090,0.24804623368614573
1000091,0.11732375965877746
1000092,0.2637881530074706
1000093,0.22622075032584527
1000094,0.29560360668839814
1000095,0.20726694310521843
1000096,0.5083889874961337
1000097,0.18342435504834842
1000098,0.2698926978062278
1000099,0.3043386698062105
1000100,0.3598011674776124
1000101,0.23589415396328922
1000102,0.24633636952056193
1000103,0.2658744926539114
1000104,0.2658744926539114
1000105,0.5786340392019214
1000106,0.22144592236633792
1000107,0.2656564277373876
1000108,0.2052382195713303
1000109,0.46257166820501017
1000110,0.4060428122077475
1000111,0.21873625471363967
1000112,0.223136963212466
1000113,0.29867198783137394
1000114,0.34807401041852326
1000115,0.22493511975127797
1000116,0.2658744926539114
1000117,0.2591134524003621
1000118,0.3034593682278257
1000119,0.19806906202649965
1000120,0.36807377746345116
1000121,0.36770302135024363
1000122,0.23778202135779405
1000123,0.3076489204856307
1000124,0.2703003369166487
1000125,0.31254750896589867
1000126,0.3347318674228028
1000127,0.2949436090362991
1000128,0.2687196706616414
1000129,0.2866212477747091
1000130,0.2508422681023523
1000131,0.2508422681023523
1000132,0.3168620226582805
1000133,0.21382576417865218
1000134,0.29388762119226974
1000135,0.3297286459002924
1000136,0.29701562783080865
1000137,0.49627004564871924
1000138,0.37590852328885244
1000139,0.3321461021889086
1000140,0.3029301807015045
1000141,0.2361390826645237
1000142,0.3868174866570826
1000143,0.44847208255792137
1000144,0.40202102259295813
1000145,0.3029301807015045
1000146,0.24267356312202792
1000147,0.486486772848867
1000148,0.27214277104893225
1000149,0.29062332394574775
1000150,0.21586601600895206
1000151,0.28904598146792904
1000152,0.30154475262857205
1000153,0.3460439924396478
1000154,0.3124384465354222
1000155,0.48221527010994913
1000156,0.3163150596122165
1000157,0.317786273083732
1000158,0.363355960621387
1000159,0.22316639579380979
1000160,0.23391255650850973
1000161,0.3575149771695848
1000162,0.2916060945508839
1000163,0.2255755590346034
1000164,0.2361390826645237
1000165,0.48294951609620573
1000166,0.36266897888972943
1000167,0.34218200714123204
1000168,0.3267406567861837
1000169,0.44251383863220417
1000170,0.24229275350241997
1000171,0.2295819933240924
1000172,0.25984160065147355
1000173,0.2911853510901916
1000174,0.24179139000368807
1000175,0.23353628964318632
1000176,0.33886564482561893
1000177,0.2627752317821536
1000178,0.3311778995806841
1000179,0.22731523836208997
1000180,0.25254746391138694
1000181,0.242679822997098
1000182,0.27107261294193147
1000183,0.24954746469022326
1000184,0.25576318482013166
1000185,0.19383971820339732
1000186,0.23526487960696324
1000187,0.25975587925263166
1000188,0.23860960615198995
1000189,0.24914978049458683
1000190,0.25062607768887035
1000191,0.23643497773737993
1000192,0.37110824325331504
1000193,0.31832675851718106
1000194,0.3406873889177764
1000195,0.2648114409742679
1000196,0.222834872384024
1000197,0.24784029449662748
1000198,0.26237718894383016
1000199,0.20777601266872409
1000200,0.24179139000368807
1000201,0.24500363509973389
1000202,0.2648114409742679
1000203,0.25779384658926746
1000204,0.26866041303511223
1000205,0.25396236414048307
1000206,0.23663273603043178
1000207,0.3171109543605715
1000208,0.18644077540286558
1000209,0.2902600690254242
1000210,0.2774272376874617
1000211,0.27349749257364175
1000212,0.24500363509973389
1000213,0.2648114409742679
1000214,0.23353628964318632
1000215,0.24179139000368807
1000216,0.23843387730658966
1000217,0.19383971820339732
1000218,0.2401459376727964
1000219,0.2622864184957222
1000220,0.2696902371320644
1000221,0.217787005280549
1000222,0.2692464206258125
1000223,0.26290426881634416
1000224,0.23788214640528643
1000225,0.35751698766772205
1000226,0.34701466200615794
1000227,0.0990231493455884
1000228,0.2951162759308248
1000229,0.2786173589516251
1000230,0.2951162759308248
1000231,0.2649471552341165
1000232,0.22830898760848806
1000233,0.25940835275470625
1000234,0.2517776725202662
1000235,0.19105111282952067
1000236,0.2138335744388137
1000237,0.2187239435479634
1000238,0.23780374151933273
1000239,0.35347343515383706
1000240,0.24017931534752188
1000241,0.1914037487364677
1000242,0.0990231493455884
1000243,0.2724813029673363
1000244,0.32154605925517626
1000245,0.2229151230330712
1000246,0.26290426881634416
1000247,0.30027461909506187
1000248,0.2910383221595899
1000249,0.36797737254414886
1000250,0.21897179715976156
1000251,0.2971566173756845
1000252,0.3565159059567964
1000253,0.30021123546477135
1000254,0.2791628644427001
1000255,0.37183696082068873
1000256,0.2355824568002255
1000257,0.1661930042485893
1000258,0.1661930042485893
1000259,0.2355824568002255
1000260,0.27172585509814084
1000261,0.37692419677322886
1000262,0.11457761959879549
1000263,0.18789965643978612
1000264,0.2973911814647123
1000265,0.25235916480897796
1000266,0.2869544338313853
1000267,0.18220650625982895
1000268,0.2706349797273504
1000269,0.3131611720600834
1000270,0.26683996552784955
1000271,0.1761631804917374
1000272,0.24590401199082734
1000273,0.24450179339010625
1000274,0.19453079981467292
1000275,0.34450961640702127
1000276,0.2597705367026605
1000277,0.4395053951654293
1000278,0.221706641988828
1000279,0.2124647296231943
1000280,0.27250048725385445
1000281,0.2638704378810266
1000282,0.27816704153235094
1000283,0.2740272191759194
1000284,0.2782805131105276
1000285,0.16558624379259096
1000286,0.23513386697380997
1000287,0.22439023589986057
1000288,0.2869281084393804
1000289,0.1675511099833321
1000290,0.27814828251975166
1000291,0.2991336612037161
1000292,0.30955866021325334
1000293,0.2696012975339199
1000294,0.24826850643689735
1000295,0.26599423637563124
1000296,0.25458316569889505
1000297,0.2960593034328147
1000298,0.18600514570935772
1000299,0.23037280840702928
1000300,0.23586373839617447
1000301,0.19126241859187534
1000302,0.25519053725037094
1000303,0.22299248026012786
1000304,0.2480453303917421
1000305,0.2561710699496115
1000306,0.26950634028369225
1000307,0.26572243134332707
1000308,0.2677912850898345
1000309,0.2622303658755944
1000310,0.2506884026298623
1000311,0.27429955998340394
1000312,0.26139154557501987
1000313,0.2024409099131001
1000314,0.245868469997985
1000315,0.218987666572793
1000316,0.29379227643079253
1000317,0.29379227643079253
1000318,0.24752550746675944
1000319,0.2312465848846481
1000320,0.32050737935007845
1000321,0.1783513088813747
1000322,0.2603770932663043
1000323,0.25551184204036603
1000324,0.29353838465573756
1000325,0.48611049959560193
1000326,0.2581496012501815
1000327,0.218987666572793
1000328,0.313056062071955
1000329,0.2081726768157718
1000330,0.29621597439043396
1000331,0.29621597439043396
1000332,0.2603770932663043
1000333,0.11469807770435815
1000334,0.28557516229886903
1000335,0.2074372948379868
1000336,0.2074372948379868
1000337,0.1783513088813747
1000338,0.2603770932663043
1000339,0.2770981426430017
1000340,0.2010660241599258
1000341,0.1783513088813747
1000342,0.2874093364937164
1000343,0.07734190916407725
1000344,0.3207621830707137
1000345,0.2934478382070296
1000346,0.17770996392361332
1000347,0.2828990969226812
1000348,0.2828990969226812
1000349,0.2625006969419882
1000350,0.3592135608111293
1000351,0.2693265084812434
1000352,0.34854044898276215
1000353,0.3517557444659865
1000354,0.27935364055262074
1000355,0.22756409604370892
1000356,0.22756409604370892
1000357,0.3453033984927696
1000358,0.3693562975522063
1000359,0.3259767960829141
1000360,0.4248530374382714
1000361,0.2989913646787582
1000362,0.3165807343078518
1000363,0.2318688161693921
1000364,0.31156321076206495
1000365,0.3354534800948512
1000366,0.2944616813604022
1000367,0.28192056313063496
1000368,0.2651924420336713
1000369,0.2800409332342082
1000370,0.36005705978658775
1000371,0.34218315512252717
1000372,0.22756409604370892
1000373,0.42497933803647436
1000374,0.238826031875946
1000375,0.21725622058087002
1000376,0.24216584211991501
1000377,0.29759451528880076
1000378,0.6831721529483663
1000379,0.38800011933471557
1000380,0.4931312974195703
1000381,0.42757771483896334
1000382,0.37715786020039277
1000383,0.7216251266304197
1000384,0.4267167359077195
1000385,0.47056537533379095
1000386,0.400087200026811
1000387,0.5515002351825918
1000388,0.5515002351825918
1000389,0.28328593450630984
1000390,0.3060993577919569
1000391,0.33929381991005925
1000392,0.38670522097044213
1000393,0.2692233820772797
1000394,0.2812822357620675
1000395,0.3249680715965765
1000396,0.32968830896778
1000397,0.37519749964808125
1000398,0.17335710169669405
1000399,0.25714359867806863
1000400,0.24762576722320007
1000401,0.3394104141919285
1000402,0.3182340732928962
1000403,0.3182340732928962
1000404,0.35469527957345387
1000405,0.3905100126043133
1000406,0.35034639124238787
1000407,0.3074259042009764
1000408,0.2773028119383143
1000409,0.24246651466127656
1000410,0.3516252438482729
1000411,0.27929925562685826
1000412,0.24663767076524531
1000413,0.44419326595184316
1000414,0.3114259421948249
1000415,0.34554908980366544
1000416,0.3133797063709788
1000417,0.28328593450630984
1000418,0.3372882895137136
1000419,0.28759836301652164
1000420,0.2510304275258115
1000421,0.24960257803847039
1000422,0.30419402644174726
1000423,0.10352681618204072
1000424,0.25119810748557686
1000425,0.31609777973021835
1000426,0.24608381540928714
1000427,0.32031153521000744
1000428,0.26977644682893487
1000429,0.3560442406571752
1000430,0.3194885548489782
1000431,0.3133594880669327
1000432,0.28184271967782004
1000433,0.322226966346182
1000434,0.31656725856439855
1000435,0.2801287533699853
1000436,0.23039264042726193
1000437,0.32747495817828165
1000438,0.3145332803987757
1000439,0.2692788902796648
1000440,0.33550744044226655
1000441,0.3066951968189293
1000442,0.2989916206968893
1000443,0.27221090259082226
1000444,0.31519787997168125
1000445,0.4923882094721168
1000446,0.30838919702723566
1000447,0.3513391827342327
1000448,0.30171407626255065
1000449,0.32100917577519394
1000450,0.2916615014375488
1000451,0.3881192977791284
1000452,0.5254696078634158
1000453,0.5772364240191367
1000454,0.2809632147794694
1000455,0.2854934469231698
1000456,0.34790405536161595
1000457,0.282522810998496
1000458,0.46371551585251425
1000459,0.4893188752107569
1000460,0.45867418827842177
1000461,0.41272842744731586
1000462,0.7670618794537241
1000463,0.38432496645832315
1000464,0.41502696193322675
1000465,0.5326720823170461
1000466,0.36873505127032086
1000467,0.4314233270031218
1000468,0.427172823414379
1000469,0.43535766847008917
1000470,0.7289211298900585
1000471,0.5397984743130807
1000472,0.5019849418337381
1000473,0.46798049078047754
1000474,0.35936622905287957
1000475,0.37153480523825566
1000476,0.4625217565906864
1000477,0.6585588313341446
1000478,0.38801309044316246
1000479,0.3616985577705296
1000480,0.6878508483272278
1000481,0.44167459255475805
1000482,0.31301909465551203
1000483,0.5275401496864671
1000484,0.36899566404886386
1000485,0.3952480384116155
1000486,0.3421186331087102
1000487,0.4219818722970784
1000488,0.6219879505872601
1000489,0.32332070627445386
1000490,0.46069281820036434
1000491,0.4354334134917124
1000492,0.5509096780825686
1000493,0.3761561914426038
1000494,0.43612265939842
1000495,0.41357995453687457
1000496,0.6251111867685648
1000497,0.37758991301941175
1000498,0.4789772839374754
1000499,0.40037359577624176
1000500,0.5373542900636963
1000501,0.3711929069010913
1000502,0.3951869652608293
1000503,0.38172468267493964
1000504,0.42709940917207134
1000505,0.6170072586894043
1000506,0.3406099503974197
1000507,0.27727296855243794
1000508,0.22690370845153596
1000509,0.1174365846291632
1000510,0.3032077199071508
1000511,0.22548806361169246
1000512,0.22548806361169246
1000513,0.27727296855243794
1000514,0.2432795294892796
1000515,0.23472720073272096
1000516,0.30648053529317715
1000517,0.31565489165993843
1000518,0.17649798443594417
1000519,0.5504195030944617
1000520,0.2865514866246862
1000521,0.3412276594292365
1000522,0.29891084550856484
1000523,0.17625052803267555
1000524,0.28116583368790343
1000525,0.17625052803267555
1000526,0.17625052803267555
1000527,0.2963840680638307
1000528,0.29459126905839583
1000529,0.217589528812836
1000530,0.217589528812836
1000531,0.26355631104480304
1000532,0.2647581888898023
1000533,0.26355631104480304
1000534,0.30313083684328024
1000535,0.2639291341864055
1000536,0.20087348428137095
1000537,0.23461103689081275
1000538,0.15997483756183856
1000539,0.22462983924712693
1000540,0.24578593162765427
1000541,0.24578593162765427
1000542,0.2782727276946535
1000543,0.31970189139538396
1000544,0.2311823031735721
1000545,0.2782727276946535
1000546,0.2782727276946535
1000547,0.299211404453836
1000548,0.299211404453836
1000549,0.23472720073272096
