시도,행정구역코드,행정기관코드,법정동코드,
경기도,3137011,4182025000,4182025028,
경기도,3137011,4182025000,4182025029,
경기도,3137011,4182025000,4182025030,
경기도,3137011,4182025000,4182025031,
경기도,3137011,4182025000,4182025032,
경기도,3137011,4182025000,4182025033,
경기도,3137011,4182025000,4182025034,
경기도,3137031,4182031000,4182031000,
경기도,3137031,4182031000,4182031021,
경기도,3137031,4182031000,4182031022,
경기도,3137031,4182031000,4182031023,
경기도,3137031,4182031000,4182031024,
경기도,3137031,4182031000,4182031025,
경기도,3137031,4182031000,4182031026,
경기도,3137031,4182031000,4182031027,
경기도,3137031,4182031000,4182031028,
경기도,3137031,4182031000,4182031029,
경기도,3137031,4182031000,4182031030,
경기도,3137031,4182031000,4182031031,
경기도,3137031,4182031000,4182031032,
경기도,3137031,4182031000,4182031033,
경기도,3137031,4182031000,4182031034,
경기도,3137031,4182031000,4182031035,
경기도,3137032,4182032500,4182032500,
경기도,3137032,4182032500,4182032521,
경기도,3137032,4182032500,4182032522,
경기도,3137032,4182032500,4182032523,
경기도,3137032,4182032500,4182032524,
경기도,3137032,4182032500,4182032525,
경기도,3137032,4182032500,4182032526,
경기도,3137032,4182032500,4182032527,
경기도,3137033,4182033000,4182033000,
경기도,3137033,4182033000,4182033021,
경기도,3137033,4182033000,4182033022,
경기도,3137033,4182033000,4182033023,
경기도,3137033,4182033000,4182033024,
경기도,3137033,4182033000,4182033025,
경기도,3137033,4182033000,4182033026,
경기도,3137033,4182033000,4182033027,
경기도,3137033,4182033000,4182033028,
경기도,3137033,4182033000,4182033029,
경기도,3137033,4182033000,4182033030,
경기도,3137036,4182034500,4182034500,
경기도,3137036,4182034500,4182034521,
경기도,3137036,4182034500,4182034522,
경기도,3137036,4182034500,4182034524,
경기도,3137036,4182034500,4182034525,
경기도,3137036,4182034500,4182034526,
경기도,3137036,4182034500,4182034527,
경기도,3137036,4182034500,4182034528,
경기도,3137035,4182035000,4182035000,
경기도,3137035,4182035000,4182035021,
경기도,3137035,4182035000,4182035022,
경기도,3137035,4182035000,4182035023,
경기도,3137035,4182035000,4182035024,
경기도,3137035,4182035000,4182035025,
경기도,3137035,4182035000,4182035026,
경기도,3137035,4182035000,4182035027,
경기도,3137035,4182035000,4182035028,
경기도,31380,4183000000,4183000000,
경기도,3138011,4183025000,4183025000,
경기도,3138011,4183025000,4183025021,
경기도,3138011,4183025000,4183025022,
경기도,3138011,4183025000,4183025023,
경기도,3138011,4183025000,4183025024,
경기도,3138011,4183025000,4183025025,
경기도,3138011,4183025000,4183025026,
경기도,3138011,4183025000,4183025027,
경기도,3138011,4183025000,4183025028,
경기도,3138011,4183025000,4183025029,
경기도,3138011,4183025000,4183025030,
경기도,3138011,4183025000,4183025031,
경기도,3138011,4183025000,4183025032,
경기도,3138031,4183031000,4183031000,
경기도,3138031,4183031000,4183031021,
경기도,3138031,4183031000,4183031022,
경기도,3138031,4183031000,4183031023,
경기도,3138031,4183031000,4183031024,
경기도,3138031,4183031000,4183031025,
경기도,3138031,4183031000,4183031026,
경기도,3138031,4183031000,4183031027,
경기도,3138032,4183032000,4183032000,
경기도,3138032,4183032000,4183032021,
경기도,3138032,4183032000,4183032022,
경기도,3138032,4183032000,4183032023,
경기도,3138032,4183032000,4183032024,
경기도,3138032,4183032000,4183032025,
경기도,3138032,4183032000,4183032026,
경기도,3138033,4183033000,4183033000,
경기도,3138033,4183033000,4183033021,
경기도,3138033,4183033000,4183033022,
경기도,3138033,4183033000,4183033023,
경기도,3138033,4183033000,4183033024,
경기도,3138033,4183033000,4183033025,
경기도,3138033,4183033000,4183033026,
경기도,3138033,4183033000,4183033027,
경기도,3138033,4183033000,4183033028,
경기도,3138033,4183033000,4183033029,
경기도,3138033,4183033000,4183033030,
경기도,3138033,4183033000,4183033031,
경기도,3138034,4183034000,4183034000,
경기도,3138034,4183034000,4183034021,
경기도,3138034,4183034000,4183034022,
경기도,3138034,4183034000,4183034023,
경기도,3138034,4183034000,4183034024,
경기도,3138035,4183035000,4183035000,
경기도,3138035,4183035000,4183035021,
경기도,3138035,4183035000,4183035022,
경기도,3138035,4183035000,4183035023,
경기도,3138035,4183035000,4183035024,
경기도,3138035,4183035000,4183035025,
경기도,3138035,4183035000,4183035026,
경기도,3138035,4183035000,4183035027,
경기도,3138035,4183035000,4183035028,
경기도,3138036,4183036000,4183036000,
경기도,3138036,4183036000,4183036021,
경기도,3138036,4183036000,4183036022,
경기도,3138036,4183036000,4183036023,
경기도,3138036,4183036000,4183036024,
경기도,3138036,4183036000,4183036025,
경기도,3138036,4183036000,4183036026,
경기도,3138036,4183036000,4183036027,
경기도,3138036,4183036000,4183036028,
경기도,3138036,4183036000,4183036029,
경기도,3138037,4183037000,4183037000,
경기도,3138037,4183037000,4183037021,
경기도,3138037,4183037000,4183037022,
경기도,3138037,4183037000,4183037023,
경기도,3138037,4183037000,4183037024,
경기도,3138037,4183037000,4183037025,
경기도,3138037,4183037000,4183037026,
경기도,3138037,4183037000,4183037027,
경기도,3138037,4183037000,4183037028,
경기도,3138037,4183037000,4183037029,
경기도,3138038,4183038000,4183038000,
경기도,3138038,4183038000,4183038021,
경기도,3138038,4183038000,4183038022,
경기도,3138038,4183038000,4183038023,
경기도,3138038,4183038000,4183038024,
경기도,3138038,4183038000,4183038025,
경기도,3138038,4183038000,4183038026,
경기도,3138038,4183038000,4183038027,
경기도,3138038,4183038000,4183038028,
경기도,3138039,4183039500,4183039500,
경기도,3138039,4183039500,4183039521,
경기도,3138039,4183039500,4183039522,
경기도,3138039,4183039500,4183039523,
경기도,3138039,4183039500,4183039524,
경기도,3138039,4183039500,4183039525,
경기도,3138039,4183039500,4183039526,
경기도,3138039,4183039500,4183039527,
경기도,3138039,4183039500,4183039528,
경기도,3138039,4183039500,4183039529,
경기도,3138039,4183039500,4183039530,
경기도,3138040,4183040000,4183040000,
경기도,3138040,4183040000,4183040021,
경기도,3138040,4183040000,4183040022,
경기도,3138040,4183040000,4183040023,
경기도,3138040,4183040000,4183040024,
경기도,3138040,4183040000,4183040025,
경기도,3138040,4183040000,4183040026,
경기도,3138040,4183040000,4183040027,
경기도,3138040,4183040000,4183040028,
경기도,3138040,4183040000,4183040029,
경기도,3138040,4183040000,4183040030,
경기도,3138040,4183040000,4183040031,
경기도,3138040,4183040000,4183040032,
경기도,3138040,4183040000,4183040033,
경기도,3138041,4183041000,4183041000,
경기도,3138041,4183041000,4183041021,
경기도,3138041,4183041000,4183041022,
경기도,3138041,4183041000,4183041023,
경기도,3138041,4183041000,4183041024,
경기도,3138041,4183041000,4183041025,
경기도,3138041,4183041000,4183041026,
경기도,3138041,4183041000,4183041027,
경기도,3138041,4183041000,4183041028,
경기도,3138041,4183041000,4183041029,
경기도,3138041,4183041000,4183041030,
경기도,3138041,4183041000,4183041031,
경기도,3138041,4183041000,4183041032,
경기도,3138041,4183041000,4183041033,
강원도,32,4200000000,4200000000,
강원도,,4210500000,4210500000,
강원도,32010,4211000000,4211000000,
강원도,3201011,4211025000,4211025000,
강원도,3201011,4211025000,4211025021,
강원도,3201011,4211025000,4211025022,
강원도,3201011,4211025000,4211025023,
강원도,3201011,4211025000,4211025024,
강원도,3201011,4211025000,4211025025,
강원도,3201011,4211025000,4211025026,
강원도,3201011,4211025000,4211025027,
강원도,3201031,4211031000,4211031000,
강원도,3201031,4211031000,4211031021,
강원도,3201031,4211031000,4211031022,
강원도,3201031,4211031000,4211031023,
강원도,3201031,4211031000,4211031024,
강원도,3201031,4211031000,4211031025,
강원도,3201031,4211031000,4211031026,
강원도,3201031,4211031000,4211031027,
강원도,3201031,4211031000,4211031028,
강원도,3201031,4211031000,4211031029,
강원도,3201031,4211031000,4211031030,
강원도,3201032,4211032000,4211032000,
강원도,3201032,4211032000,4211032021,
강원도,3201032,4211032000,4211032022,
강원도,3201032,4211032000,4211032023,
강원도,3201032,4211032000,4211032024,
강원도,3201033,4211033000,4211033000,
강원도,3201033,4211033000,4211033021,
강원도,3201033,4211033000,4211033022,
강원도,3201033,4211033000,4211033023,
강원도,3201033,4211033000,4211033024,
강원도,3201033,4211033000,4211033025,
강원도,3201035,4211034000,4211034000,
강원도,3201035,4211034000,4211034021,
강원도,3201035,4211034000,4211034022,
강원도,3201035,4211034000,4211034023,
강원도,3201035,4211034000,4211034024,
강원도,3201035,4211034000,4211034025,
강원도,3201035,4211034000,4211034026,
강원도,3201035,4211034000,4211034027,
강원도,3201037,4211035000,4211035000,
강원도,3201037,4211035000,4211035021,
강원도,3201037,4211035000,4211035022,
강원도,3201037,4211035000,4211035023,
강원도,3201037,4211035000,4211035024,
강원도,3201037,4211035000,4211035025,
강원도,3201037,4211035000,4211035026,
강원도,3201037,4211035000,4211035027,
강원도,3201037,4211035000,4211035028,
강원도,3201037,4211035000,4211035029,
강원도,3201037,4211035000,4211035030,
강원도,3201038,4211036000,4211036000,
강원도,3201038,4211036000,4211036021,
강원도,3201038,4211036000,4211036022,
강원도,3201038,4211036000,4211036023,
강원도,3201038,4211036000,4211036024,
강원도,3201038,4211036000,4211036025,
강원도,3201038,4211036000,4211036026,
강원도,3201038,4211036000,4211036027,
강원도,3201038,4211036000,4211036028,
강원도,3201038,4211036000,4211036029,
강원도,3201038,4211036000,4211036030,
강원도,3201039,4211038000,4211038000,
강원도,3201039,4211038000,4211038021,
강원도,3201039,4211038000,4211038022,
강원도,3201039,4211038000,4211038023,
강원도,3201039,4211038000,4211038024,
강원도,3201039,4211038000,4211038025,
강원도,3201039,4211038000,4211038026,
강원도,3201039,4211038000,4211038027,
강원도,3201039,4211038000,4211038028,
강원도,3201039,4211038000,4211038029,
강원도,3201039,4211038000,4211038030,
강원도,3201034,4211039000,4211039000,
강원도,3201034,4211039000,4211039021,
강원도,3201034,4211039000,4211039022,
강원도,3201034,4211039000,4211039023,
강원도,3201034,4211039000,4211039024,
강원도,3201034,4211039000,4211039025,
강원도,3201036,4211040000,4211040000,
강원도,3201036,4211040000,4211040022,
강원도,3201036,4211040000,4211040023,
강원도,3201036,4211040000,4211040024,
강원도,3201036,4211040000,4211040025,
강원도,3201036,4211040000,4211040026,
강원도,3201036,4211040000,4211040027,
강원도,3201036,4211040000,4211040028,
강원도,3201036,4211040000,4211040029,
강원도,3201036,4211040000,4211040030,
강원도,3201036,4211040000,4211040031,
강원도,3201052,4211052000,4211012200,
강원도,3201053,4211053000,4211010800,
강원도,3201053,4211053000,4211011000,
강원도,3201054,4211054500,4211010500,
강원도,3201054,4211054500,4211010600,
강원도,3201054,4211054500,4211010900,
강원도,3201054,4211054500,4211011100,
강원도,3201057,4211057000,4211011300,
강원도,3201057,4211057000,4211011700,
강원도,3201057,4211057000,4211012900,
강원도,3201058,4211058000,4211010100,
강원도,3201058,4211058000,4211010200,
강원도,3201058,4211058000,4211010300,
강원도,3201058,4211058000,4211010400,
강원도,3201058,4211058000,4211010700,
강원도,3201058,4211058000,4211011400,
강원도,3201058,4211058000,4211011500,
강원도,3201058,4211058000,4211011600,
강원도,3201060,4211060000,4211012000,
강원도,3201061,4211061000,4211012000,
강원도,3201062,4211061100,4211012000,
강원도,3201063,4211062000,4211011200,
강원도,3201064,4211063000,4211011200,
강원도,3201065,4211064000,4211011200,
강원도,3201066,4211065000,4211011200,
강원도,3201066,4211065000,4211012400,
강원도,3201067,4211066000,4211012300,
강원도,3201068,4211067500,4211012100,
강원도,3201068,4211067500,4211012500,
강원도,3201068,4211067500,4211012600,
강원도,3201068,4211067500,4211012700,
강원도,3201071,4211070500,4211011800,
강원도,3201071,4211070500,4211011900,
강원도,3201071,4211070500,4211012800,
강원도,32020,4213000000,4213000000,
강원도,3202011,4213025000,4213025000,
강원도,3202011,4213025000,4213025021,
강원도,3202011,4213025000,4213025022,
강원도,3202011,4213025000,4213025023,
강원도,3202011,4213025000,4213025024,
강원도,3202011,4213025000,4213025025,
강원도,3202011,4213025000,4213025026,
강원도,3202011,4213025000,4213025027,
강원도,3202011,4213025000,4213025028,
강원도,3202011,4213025000,4213025029,
강원도,3202011,4213025000,4213025030,
강원도,3202031,4213031000,4213031000,
강원도,3202031,4213031000,4213031021,
강원도,3202031,4213031000,4213031022,
강원도,3202031,4213031000,4213031023,
강원도,3202031,4213031000,4213031024,
강원도,3202031,4213031000,4213031025,
강원도,3202031,4213031000,4213031026,
강원도,3202031,4213031000,4213031027,
강원도,3202031,4213031000,4213031028,
강원도,3202032,4213032000,4213032000,
강원도,3202032,4213032000,4213032021,
강원도,3202032,4213032000,4213032022,
강원도,3202032,4213032000,4213032023,
강원도,3202032,4213032000,4213032024,
강원도,3202032,4213032000,4213032025,
강원도,3202032,4213032000,4213032026,
강원도,3202032,4213032000,4213032027,
강원도,3202032,4213032000,4213032028,
강원도,3202032,4213032000,4213032029,
강원도,3202032,4213032000,4213032030,
강원도,3202033,4213033000,4213033000,
강원도,3202033,4213033000,4213033021,
강원도,3202033,4213033000,4213033022,
강원도,3202033,4213033000,4213033023,
강원도,3202033,4213033000,4213033024,
강원도,3202033,4213033000,4213033025,
강원도,3202033,4213033000,4213033026,
강원도,3202033,4213033000,4213033027,
강원도,3202034,4213035000,4213035000,
강원도,3202034,4213035000,4213035021,
강원도,3202034,4213035000,4213035022,
강원도,3202034,4213035000,4213035023,
강원도,3202034,4213035000,4213035024,
강원도,3202034,4213035000,4213035025,
강원도,3202034,4213035000,4213035026,
강원도,3202035,4213036000,4213036000,
강원도,3202035,4213036000,4213036021,
강원도,3202035,4213036000,4213036022,
강원도,3202035,4213036000,4213036023,
강원도,3202035,4213036000,4213036024,
강원도,3202035,4213036000,4213036025,
강원도,3202036,4213037000,4213037000,
강원도,3202036,4213037000,4213037021,
강원도,3202036,4213037000,4213037022,
강원도,3202036,4213037000,4213037023,
강원도,3202036,4213037000,4213037024,
강원도,3202037,4213038000,4213038000,
강원도,3202037,4213038000,4213038021,
강원도,3202037,4213038000,4213038022,
강원도,3202037,4213038000,4213038023,
강원도,3202038,4213039000,4213039000,
강원도,3202038,4213039000,4213039021,
강원도,3202038,4213039000,4213039022,
강원도,3202038,4213039000,4213039023,
강원도,3202038,4213039000,4213039024,
강원도,3202038,4213039000,4213039025,
강원도,3202038,4213039000,4213039026,
강원도,3202038,4213039000,4213039027,
강원도,3202051,4213051500,4213010100,
강원도,3202051,4213051500,4213010200,
강원도,3202051,4213051500,4213010900,
강원도,3202052,4213052000,4213010300,
강원도,3202052,4213052000,4213010400,
강원도,3202053,4213053000,4213010500,
강원도,3202053,4213053000,4213010700,
강원도,3202054,4213054100,4213010600,
강원도,3202055,4213054200,4213010600,
강원도,3202056,4213055000,4213010700,
강원도,3202057,4213056000,4213010800,
강원도,3202058,4213057500,4213010900,
강원도,3202060,4213059000,4213011000,
강원도,3202061,4213060000,4213011100,
강원도,3202061,4213060000,4213011800,
강원도,3202062,4213061000,4213011200,
강원도,3202062,4213061000,4213011300,
강원도,3202063,4213062000,4213011200,
강원도,3202063,4213062000,4213011800,
강원도,3202064,4213063500,4213011300,
강원도,3202066,4213065000,4213011400,
강원도,3202067,4213066000,4213011000,
강원도,3202067,4213066000,4213011500,
강원도,3202068,4213067500,4213011600,
강원도,3202068,4213067500,4213011700,
강원도,32030,4215000000,4215000000,
강원도,3203011,4215025000,4215025000,
강원도,3203011,4215025000,4215025021,
강원도,3203011,4215025000,4215025022,
강원도,3203011,4215025000,4215025023,
강원도,3203011,4215025000,4215025024,
강원도,3203011,4215025000,4215025025,
강원도,3203031,4215031000,4215031000,
강원도,3203031,4215031000,4215031021,
강원도,3203031,4215031000,4215031022,
강원도,3203031,4215031000,4215031023,
강원도,3203031,4215031000,4215031024,
강원도,3203031,4215031000,4215031025,
강원도,3203031,4215031000,4215031026,
강원도,3203031,4215031000,4215031027,
강원도,3203031,4215031000,4215031028,
강원도,3203031,4215031000,4215031029,
강원도,3203032,4215032000,4215032000,
강원도,3203032,4215032000,4215032021,
강원도,3203032,4215032000,4215032022,
강원도,3203032,4215032000,4215032023,
강원도,3203032,4215032000,4215032024,
강원도,3203032,4215032000,4215032025,
강원도,3203032,4215032000,4215032026,
강원도,3203033,4215033000,4215033000,
강원도,3203033,4215033000,4215033021,
강원도,3203033,4215033000,4215033022,
강원도,3203033,4215033000,4215033023,
강원도,3203033,4215033000,4215033024,
강원도,3203033,4215033000,4215033025,
강원도,3203033,4215033000,4215033026,
강원도,3203033,4215033000,4215033027,
강원도,3203034,4215034000,4215034000,
강원도,3203034,4215034000,4215034021,
강원도,3203034,4215034000,4215034022,
강원도,3203034,4215034000,4215034023,
강원도,3203034,4215034000,4215034024,
강원도,3203034,4215034000,4215034025,
강원도,3203034,4215034000,4215034026,
강원도,3203034,4215034000,4215034028,
강원도,3203034,4215034000,4215034029,
강원도,3203034,4215034000,4215034030,
강원도,3203034,4215034000,4215034031,
강원도,3203035,4215035000,4215035000,
강원도,3203035,4215035000,4215035021,
강원도,3203035,4215035000,4215035022,
강원도,3203035,4215035000,4215035023,
강원도,3203035,4215035000,4215035024,
강원도,3203035,4215035000,4215035025,
강원도,3203035,4215035000,4215035026,
강원도,3203035,4215035000,4215035027,
강원도,3203035,4215035000,4215035028,
강원도,3203035,4215035000,4215035029,
강원도,3203035,4215035000,4215035030,
강원도,3203036,4215036000,4215036000,
강원도,3203036,4215036000,4215036021,
강원도,3203036,4215036000,4215036022,
강원도,3203036,4215036000,4215036023,
강원도,3203036,4215036000,4215036024,
강원도,3203036,4215036000,4215036025,
강원도,3203036,4215036000,4215036026,
강원도,3203036,4215036000,4215036027,
강원도,3203036,4215036000,4215036028,
강원도,3203036,4215036000,4215036029,
강원도,3203037,4215037000,4215037000,
강원도,3203037,4215037000,4215037021,
강원도,3203037,4215037000,4215037022,
강원도,3203037,4215037000,4215037023,
강원도,3203037,4215037000,4215037024,
강원도,3203037,4215037000,4215037025,
강원도,3203037,4215037000,4215037026,
강원도,3203037,4215037000,4215037027,
강원도,3203037,4215037000,4215037028,
강원도,3203037,4215037000,4215037029,
강원도,3203051,4215051000,4215010100,
강원도,3203052,4215052000,4215010200,
강원도,3203052,4215052000,4215010300,
강원도,3203052,4215052000,4215010400,
강원도,3203052,4215052000,4215010500,
강원도,3203052,4215052000,4215010600,
강원도,3203052,4215052000,4215010700,
강원도,3203052,4215052000,4215010800,
강원도,3203054,4215054000,4215010900,
강원도,3203055,4215055000,4215011000,
강원도,3203056,4215056000,4215011000,
강원도,3203057,4215057100,4215011100,
강원도,3203058,4215057200,4215011100,
강원도,3203059,4215058000,4215011200,
강원도,3203059,4215058000,4215011300,
강원도,3203060,4215059000,4215011400,
강원도,3203060,4215059000,4215011500,
강원도,3203061,4215060000,4215011600,
강원도,3203061,4215060000,4215011700,
강원도,3203062,4215061500,4215011800,
강원도,3203062,4215061500,4215011900,
강원도,3203062,4215061500,4215012000,
강원도,3203062,4215061500,4215012100,
강원도,3203062,4215061500,4215012200,
강원도,3203062,4215061500,4215012300,
강원도,3203062,4215061500,4215012400,
강원도,3203062,4215061500,4215013900,
강원도,3203065,4215064500,4215012500,
강원도,3203065,4215064500,4215012600,
강원도,3203065,4215064500,4215012700,
강원도,3203065,4215064500,4215012800,
강원도,3203065,4215064500,4215012900,
강원도,3203065,4215064500,4215013000,
강원도,3203067,4215066500,4215011300,
강원도,3203067,4215066500,4215013100,
강원도,3203067,4215066500,4215013200,
강원도,3203067,4215066500,4215013300,
강원도,3203067,4215066500,4215013400,
강원도,3203067,4215066500,4215013500,
강원도,3203067,4215066500,4215013600,
강원도,3203067,4215066500,4215013700,
강원도,3203067,4215066500,4215013800,
강원도,32040,4217000000,4217000000,
강원도,3204051,4217051000,4217010100,
강원도,3204051,4217051000,4217010200,
강원도,3204052,4217052000,4217010300,
강원도,3204052,4217052000,4217010400,
강원도,3204053,4217053000,4217010400,
강원도,3204053,4217053000,4217010500,
강원도,3204053,4217053000,4217010600,
강원도,3204053,4217053000,4217010700,
강원도,3204053,4217053000,4217010800,
강원도,3204053,4217053000,4217010900,
강원도,3204054,4217054000,4217011000,
강원도,3204055,4217055000,4217011100,
강원도,3204057,4217057000,4217011100,
강원도,3204059,4217059000,4217012300,
강원도,3204059,4217059000,4217012700,
강원도,3204059,4217059000,4217012800,
강원도,3204060,4217060000,4217011200,
강원도,3204060,4217060000,4217011300,
강원도,3204060,4217060000,4217011400,
강원도,3204060,4217060000,4217011500,
강원도,3204060,4217060000,4217011600,
강원도,3204060,4217060000,4217011700,
강원도,3204060,4217060000,4217011800,
강원도,3204060,4217060000,4217011900,
강원도,3204060,4217060000,4217012000,
강원도,3204060,4217060000,4217012100,
강원도,3204060,4217060000,4217012200,
강원도,3204063,4217063000,4217011100,
강원도,3204063,4217063000,4217012900,
강원도,3204063,4217063000,4217013000,
강원도,3204063,4217063000,4217013100,
강원도,3204063,4217063000,4217013200,
강원도,3204063,4217063000,4217013300,
강원도,3204065,4217065000,4217012400,
강원도,3204065,4217065000,4217012500,
강원도,3204065,4217065000,4217012600,
강원도,3204065,4217065000,4217013400,
강원도,3204065,4217065000,4217013500,
강원도,3204065,4217065000,4217013600,
강원도,32050,4219000000,4219000000,
강원도,3205051,4219051500,4219010100,
강원도,3205052,4219052500,4219010100,
강원도,3205052,4219052500,4219011200,
강원도,3205052,4219052500,4219011300,
강원도,3205053,4219053500,4219010100,
강원도,3205053,4219053500,4219010900,
강원도,3205053,4219053500,4219011000,
강원도,3205053,4219053500,4219011100,
강원도,3205053,4219053500,4219011400,
강원도,3205053,4219053500,4219011500,
강원도,3205053,4219053500,4219011600,
강원도,3205053,4219053500,4219011700,
강원도,3205054,4219054000,4219010100,
강원도,3205062,4219058500,4219010100,
강원도,3205062,4219058500,4219010500,
강원도,3205062,4219058500,4219010700,
강원도,3205062,4219058500,4219010800,
강원도,3205056,4219059500,4219010200,
강원도,3205056,4219059500,4219010300,
강원도,3205055,4219060500,4219010200,
강원도,3205055,4219060500,4219010600,
강원도,3205058,4219061500,4219010400,
강원도,32060,4221000000,4221000000,
강원도,3206051,4221051000,4221010100,
강원도,3206051,4221051000,4221010200,
강원도,3206051,4221051000,4221011300,
강원도,3206052,4221052000,4221010200,
강원도,3206054,4221054000,4221010300,
강원도,3206054,4221054000,4221010400,
강원도,3206056,4221056000,4221010500,
강원도,3206056,4221056000,4221010600,
강원도,3206057,4221057000,4221010600,
강원도,3206057,4221057000,4221010700,
강원도,3206058,4221058000,4221010800,
강원도,3206059,4221059000,4221010800,
강원도,3206059,4221059000,4221010900,
강원도,3206059,4221059000,4221011000,
강원도,3206060,4221060000,4221011000,
강원도,3206060,4221060000,4221011100,
강원도,3206060,4221060000,4221011200,
강원도,32070,4223000000,4223000000,
강원도,3207011,4223025000,4223025000,
강원도,3207011,4223025000,4223025021,
강원도,3207011,4223025000,4223025022,
강원도,3207011,4223025000,4223025023,
강원도,3207011,4223025000,4223025024,
강원도,3207011,4223025000,4223025025,
강원도,3207011,4223025000,4223025026,
강원도,3207011,4223025000,4223025027,
강원도,3207011,4223025000,4223025028,
강원도,3207011,4223025000,4223025029,
강원도,3207011,4223025000,4223025030,
강원도,3207011,4223025000,4223025031,
강원도,3207011,4223025000,4223025032,
강원도,3207011,4223025000,4223025033,
강원도,3207011,4223025000,4223025034,
강원도,3207011,4223025000,4223025035,
강원도,3207011,4223025000,4223025036,
강원도,3207011,4223025000,4223025037,
강원도,3207012,4223025300,4223025300,
강원도,3207012,4223025300,4223025321,
강원도,3207012,4223025300,4223025322,
강원도,3207012,4223025300,4223025323,
강원도,3207012,4223025300,4223025324,
강원도,3207012,4223025300,4223025325,
강원도,3207012,4223025300,4223025326,
강원도,3207012,4223025300,4223025327,
강원도,3207012,4223025300,4223025328,
강원도,3207012,4223025300,4223025330,
강원도,3207012,4223025300,4223025331,
강원도,3207012,4223025300,4223025332,
강원도,,4223025400,4223000000,
강원도,3207031,4223031000,4223031000,
강원도,3207031,4223031000,4223031021,
강원도,3207031,4223031000,4223031022,
강원도,3207031,4223031000,4223031023,
강원도,3207031,4223031000,4223031024,
강원도,3207031,4223031000,4223031025,
강원도,3207031,4223031000,4223031026,
강원도,3207031,4223031000,4223031027,
강원도,3207031,4223031000,4223031028,
강원도,3207031,4223031000,4223031029,
강원도,3207031,4223031000,4223031030,
강원도,3207031,4223031000,4223031031,
강원도,3207031,4223031000,4223031032,
강원도,3207031,4223031000,4223031033,
강원도,3207031,4223031000,4223031034,
강원도,3207032,4223032000,4223032000,
강원도,3207032,4223032000,4223032021,
강원도,3207032,4223032000,4223032022,
강원도,3207032,4223032000,4223032023,
강원도,3207032,4223032000,4223032024,
강원도,3207032,4223032000,4223032025,
강원도,3207032,4223032000,4223032026,
강원도,3207032,4223032000,4223032027,
강원도,3207032,4223032000,4223032028,
강원도,3207032,4223032000,4223032029,
강원도,3207032,4223032000,4223032030,
강원도,3207032,4223032000,4223032031,
강원도,3207032,4223032000,4223032032,
강원도,3207032,4223032000,4223032033,
강원도,3207032,4223032000,4223032034,
강원도,3207032,4223032000,4223032035,
강원도,3207032,4223032000,4223032036,
강원도,3207033,4223033000,4223033000,
강원도,3207033,4223033000,4223033021,
강원도,3207033,4223033000,4223033022,
강원도,3207033,4223033000,4223033023,
강원도,3207033,4223033000,4223033024,
강원도,3207033,4223033000,4223033025,
강원도,3207033,4223033000,4223033026,
강원도,3207033,4223033000,4223033027,
강원도,3207033,4223033000,4223033028,
강원도,3207033,4223033000,4223033029,
강원도,3207033,4223033000,4223033030,
강원도,3207033,4223033000,4223033031,
강원도,3207033,4223033000,4223033032,
강원도,3207033,4223033000,4223033033,
강원도,3207033,4223033000,4223033034,
강원도,3207033,4223033000,4223033035,
강원도,3207033,4223033000,4223033036,
강원도,3207034,4223034000,4223034000,
강원도,3207034,4223034000,4223034021,
강원도,3207034,4223034000,4223034022,
강원도,3207034,4223034000,4223034023,
강원도,3207034,4223034000,4223034024,
강원도,3207034,4223034000,4223034025,
강원도,3207034,4223034000,4223034026,
강원도,3207034,4223034000,4223034027,
강원도,3207034,4223034000,4223034028,
강원도,3207034,4223034000,4223034029,
강원도,3207034,4223034000,4223034030,
강원도,3207034,4223034000,4223034031,
강원도,3207034,4223034000,4223034032,
강원도,3207034,4223034000,4223034033,
강원도,3207034,4223034000,4223034034,
강원도,3207035,4223035000,4223035000,
강원도,3207035,4223035000,4223035021,
강원도,3207035,4223035000,4223035022,
강원도,3207035,4223035000,4223035023,
강원도,3207035,4223035000,4223035024,
강원도,3207035,4223035000,4223035025,
강원도,3207036,4223036000,4223036000,
강원도,3207036,4223036000,4223036021,
강원도,3207036,4223036000,4223036022,
강원도,3207036,4223036000,4223036023,
강원도,3207036,4223036000,4223036024,
강원도,3207036,4223036000,4223036025,
강원도,3207036,4223036000,4223036026,
강원도,3207036,4223036000,4223036027,
강원도,3207036,4223036000,4223036028,
강원도,3207051,4223051000,4223012000,
강원도,3207051,4223051000,4223012100,
강원도,3207051,4223051000,4223012200,
강원도,3207051,4223051000,4223012300,
강원도,3207051,4223051000,4223012400,
강원도,3207053,4223053000,4223010600,
강원도,3207053,4223053000,4223010700,
강원도,3207053,4223053000,4223010800,
강원도,3207053,4223053000,4223010900,
강원도,3207053,4223053000,4223011000,
강원도,3207054,4223054000,4223012500,
강원도,3207054,4223054000,4223012600,
강원도,3207052,4223057000,4223010100,
강원도,3207052,4223057000,4223010200,
강원도,3207052,4223057000,4223010300,
강원도,3207052,4223057000,4223010400,
강원도,3207052,4223057000,4223010500,
강원도,3207052,4223057000,4223011100,
강원도,3207052,4223057000,4223011200,
강원도,3207052,4223057000,4223011300,
강원도,3207052,4223057000,4223011400,
강원도,3207052,4223057000,4223011500,
강원도,3207052,4223057000,4223011600,
강원도,3207052,4223057000,4223011700,
강원도,3207052,4223057000,4223011800,
강원도,3207052,4223057000,4223011900,
